,genres,title,genres_encoded
2652,"['action', 'indie', 'rpg']",Drifting lands,332
2653,['action'],The evil within,393
2654,"['adventure', 'casual', 'rpg']",Deep dungeons of doom,449
2655,['strategy'],Graviteam tactics: operation hooper,838
2656,"['rpg', 'simulation', 'strategy']",Tropico 5 - generalissimo,808
2657,"['action', 'adventure', 'indie']",Official fenix rage game soundtrack,138
2658,['action'],Killing floor - toy master,393
2659,"['action', 'indie']",A city sleeps™,345
2660,"['action', 'indie']",A city sleeps - soundtrack,345
2661,"['action', 'adventure', 'indie']",Fenix rage demo,138
2662,"['adventure', 'casual']",Enigmatis: the ghosts of maple creek,453
2663,"['indie', 'simulation', 'strategy']",Ultimate general: gettysburg,770
2664,['casual'],Black viper: sophia's fate,652
2665,"['indie', 'rpg', 'simulation', 'strategy']",Smugglers 5: invasion,757
2666,"['racing', 'sports']",F1 2014,798
2667,['action'],Man in a maze: deathmatch,393
2668,"['adventure', 'casual', 'indie']",The treasures of montezuma 3,440
2669,"['action', 'adventure']",Middle-earth: shadow of mordor - test of wisdom,164
2670,"['adventure', 'simulation']",Sword of the samurai,519
2671,"['action', 'casual', 'indie']",Time rifters,232
2672,"['casual', 'simulation']",Rocksmith® 2014 – dio - “holy diver”,647
2673,"['casual', 'simulation']",Rocksmith® 2014 – winger - “seventeen”,647
2674,"['casual', 'simulation']",Rocksmith® 2014 – autograph - “turn up the radio”,647
2675,"['casual', 'simulation']",Rocksmith® 2014 – billy squier - “the stroke”,647
2676,"['action', 'adventure', 'casual', 'indie']",Devil's dare 悪魔の挑戦,58
2677,"['casual', 'simulation']",Rocksmith® 2014 – poison - “nothin’ but a good time”,647
2678,"['action', 'indie']",Screencheat,345
2679,"['racing', 'simulation', 'sports']",Motogp™14 donington park british grand prix dlc,795
2680,['indie'],Vampires: guide them to safety! - soundtrack,777
2681,['simulation'],X-plane 10 addon - carenado - pa28 181 archer ii,820
2682,['strategy'],Warlock 2: the thrilling trio,838
2683,['indie'],Life of pixel,777
2684,['rpg'],Sacred 3. orcland story,813
2685,['indie'],Vampires: guide them to safety!,777
2686,"['action', 'adventure']",Sniper elite 3 - international camouflage rifles pack,164
2687,"['action', 'indie', 'strategy']",Awesomenauts - wraithlord scoop skin,344
2688,['simulation'],The count of monster disco,820
2689,"['adventure', 'indie']",Sign motion,504
2690,"['action', 'indie', 'strategy']",Robowars,344
2691,"['indie', 'rpg', 'strategy']",Sproggiwood,761
2692,"['action', 'adventure', 'simulation']",Enforcer: police crime action,159
2693,"['adventure', 'indie']",Sky nations demo,504
2694,"['action', 'indie']",Revolver360 re:actor,345
2695,['indie'],Tesseract,777
2696,"['indie', 'simulation']",Euro truck simulator 2 - czech paint jobs pack,771
2697,['adventure'],Experience 112,524
2698,['action'],The stalin subway: red veil,393
2699,"['action', 'adventure', 'free to play', 'simulation', 'sports']",Thehunter: pathfinder starter pack,96
2700,"['action', 'adventure', 'free to play', 'simulation', 'sports']",Thehunter : trailrunner starter pack,96
2701,"['casual', 'simulation']",Rocksmith® 2014 – the killers song pack,647
2702,"['adventure', 'casual', 'indie']",Dungeon lurk ii - leona,440
2703,"['indie', 'simulation', 'strategy']",Spacebase df-9,770
2704,"['action', 'indie']",Tower of guns soundtrack,345
2705,"['action', 'indie']",Daedalus - no escape,345
2706,['adventure'],The moon sliver,524
2707,"['action', 'indie', 'racing']",Blazerush,324
2708,"['action', 'adventure']",Middle-earth: shadow of mordor - endless challenge,164
2709,['simulation'],X-plane 10 addon - carenado - c172n skyhawk ii,820
2710,['adventure'],Sanitarium,524
2711,"['action', 'casual', 'indie']",Qbqbqb,232
2712,['simulation'],Train simulator: br class 45 'peak' loco add-on,820
2713,['adventure'],The moon sliver - extended soundtrack,524
2714,"['indie', 'racing', 'sports', 'early access']",Tail drift,746
2715,['simulation'],Farming simulator 15,820
2716,"['action', 'indie']",Vertical drop heroes - halloween theme,345
2717,"['action', 'adventure', 'indie', 'massively multiplayer', 'rpg', 'simulation', 'strategy', 'early access']",Miscreated,104
2718,"['casual', 'indie']",Cosmic dj,633
2719,"['simulation', 'strategy']",Europa universalis iv: art of war ebook,819
2720,"['indie', 'rpg']",Battlepaths - soundtrack,762
2721,['adventure'],The interactive adventures of dog mendonça &amp; pizzaboy®,524
2722,"['simulation', 'strategy']",Alea jacta est,819
2723,"['simulation', 'strategy']",Alea jacta est spartacus 73bc,819
2724,"['simulation', 'strategy']",Alea jacta est cantabrian wars,819
2725,"['action', 'simulation']",Aviator - bush pilot,382
2726,['action'],The binding of isaac: rebirth,393
2727,"['action', 'simulation', 'strategy']",Arma 3 helicopters,381
2728,['adventure'],Broken sword 4 - the angel of death,524
2729,['strategy'],Defenders of time,838
2730,"['action', 'indie', 'racing']",Space warp,324
2731,"['casual', 'simulation']",Rocksmith® 2014 – killswitch engage - “the end of heartache”,647
2732,"['casual', 'simulation']",Rocksmith® 2014 – killswitch engage - “my curse”,647
2733,"['casual', 'simulation']",Rocksmith® 2014 – killswitch engage - “holy diver”,647
2734,"['casual', 'simulation']",Rocksmith® 2014 – killswitch engage song pack,647
2735,"['indie', 'rpg', 'strategy']",Fantasy grounds - c&amp;c: rune lore,761
2736,['action'],Nam,393
2737,['strategy'],Across the rhine,838
2738,['strategy'],Command hq,838
2739,['action'],Eradicator,393
2740,['simulation'],Silent service 2,820
2741,"['action', 'rpg']",The world ii: hunting boss,376
2742,"['action', 'adventure', 'indie']",Among the sleep: prologue,138
2743,"['action', 'indie', 'early access']",The joylancer: legendary motor knight,304
2744,"['indie', 'rpg', 'strategy']",Winged sakura: mindy's arc - soundtrack,761
2745,"['indie', 'rpg', 'strategy']",Winged sakura: mindy's arc,761
2746,"['adventure', 'indie', 'rpg']",Pitiri 1977,496
2747,"['racing', 'sports']",Grid autosport - demoman derby pack,798
2748,"['indie', 'rpg', 'strategy']",Crowntakers,761
2749,"['action', 'adventure']",Pirate hell,164
2750,"['adventure', 'indie', 'rpg']",A bird story,496
2751,"['adventure', 'indie', 'rpg']",Gunspell - steam edition,496
2752,"['adventure', 'indie', 'rpg']",A bird story - original soundtrack,496
2753,"['adventure', 'indie', 'strategy']",Gold rush! anniversary,503
2754,"['casual', 'simulation']",Rocksmith® 2014 – tom petty song pack,647
2755,['strategy'],Massive chalice soundtrack,838
2756,"['action', 'adventure', 'indie']",Deadlings: rotten edition,138
2757,['racing'],Toybox turbos,799
2758,"['rpg', 'strategy']",Space hulk ascension,811
2759,"['animation &amp; modeling', 'design &amp; illustration', 'education', 'software training', 'utilities']",Leadwerks game engine - fps weapons pack,530
2760,"['action', 'adventure', 'indie']",Anodyne ost,138
2761,"['adventure', 'indie']",Amphora,504
2762,"['adventure', 'indie']",Chariot,504
2763,"['adventure', 'indie']",Chariot - soundtrack,504
2764,"['adventure', 'indie']",Randal's monday,504
2765,"['action', 'indie', 'rpg', 'strategy']",Deadstone,331
2766,"['action', 'adventure']",Middle-earth: shadow of mordor - rising storm rune,164
2767,"['adventure', 'casual', 'indie', 'rpg', 'strategy']",Sneaky sneaky,428
2768,"['action', 'adventure']",Lego batman 3: beyond gotham dlc: man of steel,164
2769,"['casual', 'simulation']",Rocksmith® 2014 – foo fighters - “long road to ruin”,647
2770,"['action', 'adventure']",Lego batman 3: beyond gotham dlc: batman 75th anniversary,164
2771,['strategy'],Company of heroes 2 - ardennes assault,838
2772,"['indie', 'rpg', 'strategy']",Fantasy grounds - deadlands reloaded: blood drive 3,761
2773,"['casual', 'indie']",Inside the gear demo,633
2774,['strategy'],Company of heroes 2 - ardennes assault: fox company rangers,838
2775,"['action', 'adventure']",Far cry® 4,164
2776,"['action', 'adventure']",Far cry® 4 season pass,164
2777,['simulation'],Ski-world simulator,820
2778,"['action', 'indie']",The blue flamingo,345
2779,['simulation'],Cities in motion: soundtrack,820
2780,"['adventure', 'indie']",Kel reaper of entropy,504
2781,"['action', 'adventure', 'casual', 'indie']",Never alone (kisima ingitchuna),58
2782,"['simulation', 'strategy']",Cities in motion 2: soundtrack,819
2783,['adventure'],Escape dead island,524
2784,"['action', 'indie']",Solar struggle,345
2785,"['action', 'adventure', 'rpg']",Adventure time: the secret of the nameless kingdom,156
2786,"['action', 'adventure', 'casual', 'free to play', 'rpg', 'strategy']",Gems of war - puzzle rpg,15
2787,"['indie', 'rpg', 'strategy']",Fantasy grounds - counter collection 4e paragon 1,761
2788,"['indie', 'strategy']",Warmachine: tactics,776
2789,"['action', 'adventure', 'indie']",Rock zombie,138
2790,['indie'],Death skid marks soundtrack,777
2791,"['casual', 'indie']",Letter quest: grimm's journey,633
2792,"['action', 'indie', 'rpg']",Death skid marks,332
2793,"['action', 'adventure', 'indie', 'rpg', 'simulation', 'strategy', 'early access']",Celestial command,123
2794,"['action', 'adventure', 'indie']",Passing pineview forest,138
2795,"['racing', 'simulation', 'sports']",Motogp™14 compact,795
2796,['strategy'],Flashpoint campaigns: red storm player's edition,838
2797,"['adventure', 'indie', 'early access']",Amazing frog?,480
2798,"['casual', 'indie', 'simulation']",The good life,626
2799,"['casual', 'indie']",Inside the gear,633
2800,"['action', 'indie', 'simulation']",Kinetic void,338
2801,"['action', 'free to play', 'indie', 'massively multiplayer', 'rpg']",Guns and robots - veteran pack,260
2802,['simulation'],Draft day sports pro basketball 4,820
2803,"['action', 'adventure', 'casual', 'indie', 'rpg']",Luna: shattered hearts: episode 1,46
2804,"['adventure', 'casual']",Space legends: at the edge of the universe,453
2805,['simulation'],Train simulator: br 6mt clan class loco add-on,820
2806,['casual'],Brink of consciousness: the lonely hearts murders,652
2807,"['indie', 'rpg', 'simulation', 'strategy']",Craft the world,757
2808,"['animation &amp; modeling', 'design &amp; illustration', 'education', 'software training', 'utilities']",Axis game factory's agfpro battlemat multi-player dlc,530
2809,"['action', 'indie']",Chivalry: medieval warfare and chivalry: deadliest warrior - soundtrack,345
2810,"['adventure', 'casual']",Midnight mysteries: witches of abraham - collector's edition,453
2811,"['adventure', 'casual', 'simulation']",If my heart had wings,451
2812,"['adventure', 'indie', 'rpg']",Space salvager demo,496
2813,"['massively multiplayer', 'rpg', 'early access']",Shroud of the avatar: forsaken virtues,779
2814,['adventure'],Haunted house: cryptic graves,524
2815,"['casual', 'simulation']",Rocksmith® 2014 – bullet for my valentine - “tears don’t fall”,647
2816,['action'],Alien: isolation - trauma,393
2817,"['adventure', 'indie']",Tesla breaks the world official soundtrack,504
2818,"['action', 'adventure']",Middle-earth: shadow of mordor - berserks warband,164
2819,"['adventure', 'indie']",Tesla breaks the world!,504
2820,['strategy'],Sid meier's civilization: beyond earth exoplanets map pack,838
2821,['simulation'],X-plane 10 addon - carenado - pa34 200t seneca ii,820
2822,"['indie', 'early access']",Atajrubah,723
2823,"['adventure', 'strategy']",The witcher adventure game,523
2824,"['adventure', 'indie', 'rpg']",Joe dever's lone wolf hd remastered,496
2825,"['indie', 'strategy']",100% orange juice - saki &amp; kyousuke character pack,776
2826,"['action', 'adventure', 'indie']",Wings of vi,138
2827,['racing'],Motorcycle club,799
2828,['simulation'],Mining industry simulator,820
2829,['simulation'],Beach resort simulator,820
2830,['simulation'],Train simulator: n15 king arthur class ‘sir lamiel’ loco add-on,820
2831,"['action', 'indie', 'strategy']",Sanctum 2: original soundtrack,344
2832,"['free to play', 'indie']",Ultraworld exodus,694
2833,"['action', 'casual', 'indie']",Insanity's blade,232
2834,['indie'],Ultraworld + exodus soundtrack,777
2835,['simulation'],Train simulator: br 266 loco add-on,820
2836,['simulation'],Train simulator: west rhine: köln - koblenz route add-on,820
2837,"['adventure', 'indie']",Darkness within 2: the dark lineage,504
2838,"['indie', 'rpg']",Mecha ace demo,762
2839,"['free to play', 'indie', 'strategy']",Galcon 2: galactic conquest,693
2840,"['indie', 'rpg']",Mecha ace,762
2841,"['adventure', 'casual']",Escape from darkmoor manor,453
2842,"['action', 'indie', 'racing']",Io,324
2843,"['free to play', 'strategy']",Lambda wars beta,719
2844,"['action', 'casual', 'indie']",Millie demo,232
2845,['action'],Bet on soldier,393
2846,['simulation'],Train simulator: gwr small prairies loco add-on,820
2847,"['adventure', 'indie']",Elegy for a dead world,504
2848,"['action', 'adventure', 'rpg']",Gauntlet - lilith the necromancer pack,156
2849,"['action', 'adventure', 'casual', 'indie']",Juju,58
2850,"['casual', 'indie']",Prelogate,633
2851,"['action', 'adventure', 'indie']",Rock boshers dx: directors cut,138
2852,"['action', 'free to play', 'indie']",Rexaura,279
2853,"['action', 'indie']",Pop: methodology experiment one,345
2854,"['action', 'adventure', 'indie', 'racing']",Pop: methodology experiment one - game of the saeculum edition dlc,119
2855,"['action', 'adventure', 'indie', 'racing']",Pop: methodology experiment one - ost,119
2856,"['casual', 'strategy']",Fritz for fun 13,651
2857,"['action', 'strategy']",Battle of empires : 1914-1918 - editor,392
2858,"['action', 'strategy']",Battle of empires : 1914-1918 - french campaign,392
2859,"['action', 'adventure', 'simulation']",Enforcer: original soundtrack,159
2860,"['indie', 'simulation', 'strategy']",Influent dlc - português [learn european portuguese],770
2861,"['casual', 'indie']",Letter quest: grimm's journey demo,633
2862,['rpg'],Final fantasy® xiii-2,813
2863,"['action', 'adventure', 'casual', 'indie']",Final dusk,58
2864,"['action', 'adventure', 'indie', 'rpg']",Bit dungeon ii,128
2865,"['action', 'indie', 'rpg']",Tkl online demo,332
2866,"['indie', 'strategy']",Sunage: battle for elysium,776
2867,"['adventure', 'indie', 'rpg']",Lisa,496
2868,"['adventure', 'indie', 'rpg', 'early access']",Journey of the king,489
2869,['action'],Depth - sdk,393
2870,"['indie', 'rpg', 'strategy']",Town of salem,761
2871,"['action', 'indie']",National zombie park,345
2872,['indie'],Metrocide,777
2873,"['adventure', 'casual', 'indie', 'rpg', 'early access']",Frontiers,420
2874,"['adventure', 'indie', 'rpg']",Lisa: original soundtrack + art collection,496
2875,"['casual', 'simulation']",Rocksmith® 2014 – jimi hendrix song pack i,647
2876,"['casual', 'simulation']",Rocksmith® 2014 – jimi hendrix - “manic depression”,647
2877,"['casual', 'simulation']",Rocksmith® 2014 – jimi hendrix - “bold as love”,647
2878,"['casual', 'simulation']",Rocksmith® 2014 – jimi hendrix - “foxey lady”,647
2879,"['action', 'adventure', 'casual', 'free to play', 'indie', 'rpg', 'strategy']",Sanctuaryrpg: black edition demo,6
2880,"['casual', 'simulation']",Rocksmith® 2014 – jimi hendrix - “castles made of sand”,647
2881,['strategy'],Graviteam tactics: hi-res textures,838
2882,['strategy'],Graviteam tactics: krasnaya polyana 1943,838
2883,['action'],Usfiv: shoryuken wild pack,393
