,genres,title,item_id
2723562,['Action'],LEGO® Marvel Super Heroes 2 - Classic Guardians of the Galaxy,263560
2723563,"['Casual', 'Indie', 'RPG', 'Simulation']",EquiMagic - Galashow of Horses,263680
2723568,"['Action', 'Casual', 'Indie', 'Simulation']",SOUNDTRACK? OK!,237760
2723569,"['Action', 'Adventure', 'Free to Play']",Modern Combat Versus,263700
2723570,"['Adventure', 'Indie', 'RPG']",Captive of Fortune,263820
2723571,"['Action', 'Indie']",Vulture Strike Soundtrack,263960
2723573,"['Adventure', 'Casual', 'Indie', 'RPG']",Dragon Sinker,263980
2723622,"['Action', 'Free to Play']",Warframe Starter Pack,264120
2723628,"['Free to Play', 'Massively Multiplayer', 'RPG']",TOS - New Rank Booster for SA Servers,264280
2723632,"['Adventure', 'Casual', 'Indie']",Forest Legends: The Call of Love Collector's Edition,264360
2723644,['Simulation'],FSX Steam Edition: Flight Recorder Add-On,260750
2723645,"['Action', 'Adventure', 'Indie']",Krampus Quest,265330
2723646,"['Action', 'Indie']",Fragmental,265690
2723647,"['Adventure', 'Casual']",Haunted Train: Frozen in Time Collector's Edition,265870
2723648,['Racing'],NASCAR Heat 2 - Free December Toyota Pack,296150
2723649,"['Free to Play', 'Massively Multiplayer', 'RPG']",Warspear Online: Winter Pack,266150
2723651,"['Action', 'Free to Play', 'Massively Multiplayer']",Warface - Christmas Pack,266290
2723652,"['Indie', 'Strategy']",Technotron Defense,266390
2723653,"['Casual', 'Indie']",Rubber Toys,266490
2723654,"['Action', 'Casual', 'Indie']",Stellar Interface - Stellar Spacecrafts,267340
2723656,"['Adventure', 'Casual', 'Indie', 'Simulation']",The Last Vampire,267600
2723662,"['Adventure', 'Indie']",Lepur,267940
2723668,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",Wooden Battles,268050
2723689,"['Casual', 'Indie', 'Simulation']",Finger Ninja,268220
2723691,"['Adventure', 'Casual', 'Indie', 'Simulation', 'Sports']",Casino Slot Machines - Arcade Casino,268830
2723692,"['Casual', 'Indie', 'Simulation']",Zhulik.exe,269330
2723693,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",Nuke Babysitter Simulator | Kim Edition,269350
2723695,"['Action', 'Indie', 'RPG', 'Strategy']",BACK TO THE EGG!,269490
2723696,['Action'],The Little War,269570
2723697,"['Casual', 'Indie']",Change,269810
2723698,"['Action', 'Free to Play', 'Massively Multiplayer', 'Racing']",Wheel Riders Online OBT,270090
2723700,"['Action', 'Indie']",Flatshot,270490
2723702,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",NVL,270942
2723703,['Action'],Disassembly Line,271360
2723704,"['Adventure', 'Casual', 'Indie']",No God for Us - Original Sountrack,271640
2723707,"['Indie', 'Simulation']",Aerofly FS 2 - Orbx - Monterey Regional Airport,273500
2723708,"['Indie', 'Strategy']",100% Orange Juice - Yuki &amp; Tomomo Renewal Pack,273730
2723709,"['Casual', 'Indie']",meleng OST,273770
2723712,"['Casual', 'Free to Play', 'Indie']",Fruity Smoothie,273940
2723713,['Indie'],前程似锦 Excellent Expectations,349740
2723714,"['Action', 'Indie']","Trouble Witches Origin,additional character : Cynfi",275490
2723726,"['Action', 'Indie']","Trouble Witches Origin,additional character : Conon",275530
2723728,"['Action', 'Adventure', 'Indie']",FISK,46770
2723729,"['Action', 'Indie']","Trouble Witches Origin,additional character : Raya",233350
2723730,"['Action', 'Adventure', 'Casual', 'Indie']",Modest Kind,277460
2723732,"['Action', 'Indie']",Rogue Zillion,226860
2723736,"['Action', 'Adventure', 'Indie']",Howl,278460
2723742,"['Action', 'Adventure', 'Indie']",White Day - Christmas Costume - Bong-Goo Lee,279160
2723743,"['Simulation', 'Strategy']",Collection - Europa Universalis IV: Monuments to Power Pack,279260
2723744,"['Action', 'Casual', 'Indie']",AcChen - Tile matching the Arcade way,279520
2723745,"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",Galaxy 3D Space Defender,279720
2723746,"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Johnny Cash - “Give My Love to Rose”,280010
2723748,"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Johnny Cash Song Pack II,280040
2723750,['Action'],Injustice™ 2 - The Atom,280220
2723753,"['Action', 'Adventure', 'Indie']",Freedom Planet 2,280930
2723756,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Pathfinder RPG - Hell's Rebels AP 5: The Kintargo Contract (PFRPG),281220
2723757,"['Casual', 'Indie', 'Simulation']",MORE SWEATER? OK!,281370
2723785,['Action'],Epic Snails - Snowblaster Kit,281410
2723786,"['Casual', 'Indie']",Neonicum,281690
2723816,"['Adventure', 'Free to Play', 'Indie', 'RPG']",Frontier Runner,281820
2723818,"['Action', 'Indie', 'Early Access']",VS Round 1,282400
2723821,"['Action', 'Adventure']",Disney's The Jungle Book,282740
2723822,"['Adventure', 'Casual']",Nevertales: Legends Collector's Edition,282760
2723823,['Indie'],3D Hardcore Cube 2,283370
2723824,"['Casual', 'RPG', 'Simulation', 'Strategy']",Tabletopia - Scythe: The Wind Gambit,283430
2723827,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",Wild Terra Online,283680
2723830,"['Indie', 'RPG', 'Simulation', 'Sports']",Wrestling Revolution 2D,283880
2723832,['Indie'],Limit of defense,283920
2723833,"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Strategy', 'Early Access']",Marble Skies,283940
2723834,"['Casual', 'Indie']",Insane Cold: Back to the Ice Age,283960
2723836,"['Casual', 'Indie']",Bouncing Odyssey,284140
2723837,"['Casual', 'Strategy']",Knockout Checkers Chamber,218090
2723838,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",Dragon of Legends,284930
2723840,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy', 'Early Access']",Hexters,284950
2723842,"['Indie', 'Simulation', 'Early Access']",while True: learn(),285050
2723843,"['Action', 'Casual', 'Indie', 'Strategy', 'Early Access']",Defense Warfare,285480
2723844,"['Adventure', 'Casual', 'Indie']",Talsaluq: Tower of Infinity,285500
2723845,"['Indie', 'Simulation', 'Strategy']",Crafting Tycoon,285580
2723854,"['Action', 'Adventure', 'Simulation', 'Early Access']",Live And Learn,286040
2723866,"['Action', 'Casual', 'Indie']",Vexius,286260
2723868,['Simulation'],Train Simulator: InterCity BR Class 370 ‘APT-P’ Loco Add-On,286340
2723886,"['Simulation', 'Strategy']",Bomber Crew Secret Weapons DLC,286360
2723894,['Simulation'],X-Plane 11 - Add-on: Aerosoft - Airport Vaeroy,286940
2723895,"['Action', 'Adventure']",Grand Theft Auto V - Criminal Enterprise Starter Pack,249380
2723913,"['Action', 'Casual', 'RPG']",PLAY337抓雞 CATCH CHICKEN,288370
2723914,"['Action', 'Casual', 'Indie']",Mad Gardener: Zombie Massacre,289340
2723915,['Web Publishing'],Visual Novel Maker - Light Novel Standard Music,290280
2723916,"['Action', 'Strategy', 'Early Access']",MetaMorph: Dungeon Creatures,290490
2723917,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - The Grand Grimoire of Cthulhu Mythos Magic (CoC7E),290650
2723919,"['Action', 'Indie']",Square Massacre,290730
2723923,"['Indie', 'Simulation']",Euro Truck Simulator 2 - Special Transport,290750
2723925,['Casual'],Loot Box Quest,290830
2723926,['Casual'],Hiro's Harvest Season,290990
2723927,"['Casual', 'Indie']",qop 2,291010
2723939,['Utilities'],Renegade Tabletop Tools System,291270
2723940,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",ARK: Aberration - Expansion Pack,267550
2723954,"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Alice in Chains - “Heaven Beside You”,276340
2723956,['Casual'],Jam Studio VR - Gigglebellies Song Bundle,292630
2723965,"['Action', 'Adventure', 'Casual', 'Indie']",Obscure Realm,293240
2723966,"['Action', 'Adventure']",Not A Hero,293320
2723968,"['Casual', 'Indie', 'Simulation']",Android John 2.1,293900
2723970,"['Indie', 'Strategy']",Flame of Memory,294140
2723972,"['Adventure', 'Casual', 'Indie']",Crazy Ball Adventures - Classic,294650
2723973,"['Action', 'Casual', 'Indie']",Puppet Kings,295490
2723974,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",7 Bones and 7 Stones - The Ritual,295710
2723986,"['Casual', 'Indie', 'Simulation']",Born Tubi Wild,295730
2723987,"['Adventure', 'Casual']",Christmas Stories: Hans Christian Andersen's Tin Soldier Collector's Edition,295770
2723988,"['Action', 'Adventure', 'Casual', 'Indie']",Achievement Hunter: Scars,295810
2723989,"['Adventure', 'Indie', 'RPG', 'Strategy']",Nadia Was Here - Soundtrack,295990
2723990,"['Adventure', 'Indie']",Super Turbo Demon Busters!,296050
2723992,"['Action', 'Racing']",Breakneck,296240
2723993,"['Action', 'Casual', 'Indie']",Slice the Ice,292240
2723994,"['Action', 'Casual', 'Free to Play', 'Indie']",Project Rhombus,292780
2723995,"['Action', 'Adventure', 'Indie']",The Quarter Game,294540
2723996,"['Action', 'Casual', 'Indie']",Bug Battle,294570
2723998,"['Casual', 'Simulation']",Flying Salvager,294670
2723999,"['Indie', 'Early Access']",4X Space Time Shipyard,296710
2724001,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Photo Editing', 'Utilities']",Live Wallpaper Master,296770
2724002,"['Simulation', 'Strategy']",Stellaris: Humanoids Species Pack,296830
2724003,"['Action', 'Adventure', 'Indie']",Squareboy vs Bullies: Arena Edition,297100
2724004,['Simulation'],Flight Sim World: Curtiss P-40F Warhawk Add-On,297110
2724007,"['Action', 'Indie', 'Early Access']",SUPERHOT: MIND CONTROL DELETE,297330
2724008,['RPG'],LOST SPHEAR Demo,297350
2724010,"['Action', 'Indie', 'Strategy']",Awesomenauts - Renegade Command Announcer,298180
2724016,"['Adventure', 'Casual']",League of Light: Silent Mountain Collector's Edition,298340
2724017,"['Action', 'Casual', 'Indie']",Rocket Blasters,298480
2724019,['RPG'],Metal Quest,297810
2724026,"['Adventure', 'Indie', 'Strategy']",Last Defense,299260
2724028,['Simulation'],Kawanakajima no Kassen / 川中島の合戦,299480
2724029,['Simulation'],TANE DLC - CO17-4171 ( Russian Loco and Tender ),299640
2724030,['Simulation'],TANE DLC - CO17-4173 ( Russian Loco and Tender ),299680
2724031,['Simulation'],TANE DLC - CO17-1171 ( Russian Loco and Tender ),299720
2724035,['Simulation'],TANE DLC - CO17-1471 ( Russian Loco and Tender ),299780
2724037,['Simulation'],TANE DLC - EMD GP50 - FRISCO,299890
2724038,"['Adventure', 'Indie']",Broken Reality,300220
2724039,"['Action', 'Adventure', 'Casual', 'Indie']",Escape Doodland,300300
2724041,['Action'],Marvel vs. Capcom: Infinite - Special X Costume,300900
2724042,"['Casual', 'Strategy']",最強の囲碁 ～名人への道～ / Igo Meijin,301190
2724043,"['Racing', 'Simulation', 'Sports']",FURIDASHI - PREMIUM CAR: 2010 3S COUPE,266590
2724044,"['Action', 'Indie', 'Early Access']",The Deepest House,256010
2724046,['Adventure'],Curse of the Old Gods,301460
2724049,"['Casual', 'Indie', 'Strategy']",Zen Blocks,301750
2724057,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",Cattails Original Soundtrack &amp; Deluxe Content,304500
2724058,"['Action', 'Indie']",Danger Close!,304670
2724060,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",Cattails Kickstarter-exclusive Color,304730
2724063,"['Adventure', 'Indie']",Yi and the Thousand Moons OST,304950
2724064,"['Adventure', 'Casual']",Enigmatis 3: The Shadow of Karkhala - Artbook &amp; Soundtrack,305980
2724065,"['Casual', 'Simulation', 'Sports']",Schlag den Star - Das Spiel,306040
2724068,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Hero's Blood (PFRPG),306620
2724069,"['Adventure', 'Indie']",Burgle Bros.,239250
2724072,"['Action', 'Indie']",Sky Force Reloaded,307050
2724073,"['Free to Play', 'Indie', 'RPG']",Defenders of Tetsoidea II RPG,307130
2724074,['Video Production'],MAGIX Video Pro X9 Steam Edition,307170
2724076,"['Casual', 'Indie']",Fluffy Friends - DLC,307230
2724080,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy', 'Early Access']",Divide &amp; Conquer,307340
2724082,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Early Access']",BattleRush,307640
2724084,"['Action', 'Indie']",AF-ZERO,310080
2724120,"['Action', 'RPG']",STAR OCEAN™ - THE LAST HOPE -™ 4K &amp; Full HD Remaster,310360
2724126,"['Casual', 'Indie', 'Strategy']",Space Panic Defense,311140
2724127,"['Action', 'Casual', 'Indie']",HALUNAZI,311190
2724129,"['Indie', 'Massively Multiplayer', 'Strategy', 'Early Access']",Deathlands,311400
2724133,"['Action', 'Casual', 'Racing']",C64 &amp; AMIGA Classix Remakes Sixpack 2,311480
2724136,"['Racing', 'Simulation', 'Sports']",FURIDASHI - PREMIUM CAR: 1995 MRKII,311870
2724137,"['Indie', 'Strategy']",Archamon,312010
2724138,"['Action', 'Adventure', 'Indie']",Barrimean Jungle |AUDIO PACK|,312630
2724144,"['Action', 'Casual', 'Indie']",Reflex,313040
2724145,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",VRC PRO GT3 chassis and components pack,313080
2724146,"['Action', 'Free to Play', 'Massively Multiplayer']",Warface - Battle Royale,313500
2724148,"['Indie', 'Strategy']","Gremlins, Inc. – Card Game, Print &amp; Play Set",314020
2724156,"['Casual', 'Indie']",Squarism: Soundtrack,314030
2724157,"['Casual', 'Indie']",Chocolate makes you happy,221540
2724163,"['Action', 'Adventure', 'RPG']",Assassin's Creed® Origins - Horus Pack,314300
2724164,"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Halestorm - “I Get Off”,314520
2724165,"['Simulation', 'Sports']",WWE 2K18 - NXT Generation Pack,275510
2724166,"['Casual', 'Indie', 'Simulation']",Solitaire,289690
2724172,"['Free to Play', 'Massively Multiplayer', 'Strategy']",VEGA Conflict - Exterminator Pack,313590
2724173,"['Action', 'Free to Play', 'Massively Multiplayer']",Tanki X: Steam Pack,262750
2724175,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Strategy']",Arkhan Force Grey Pack,317510
2724177,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Strategy']",Jamilah Force Grey Pack,315260
2724183,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",DC Universe Online™ - Episode 30: Earth 3,317710
2724185,"['Casual', 'Indie']",Slam Fighter II,317790
2724186,"['Adventure', 'Casual', 'Indie']",Qbik,242130
2724188,"['Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",Mobile Empire,318100
2724190,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",Achievement Clicker,318130
2724191,"['Action', 'Adventure', 'Indie']",Sleeping Dawn,318530
2724196,"['Adventure', 'Casual', 'Indie']",Idolzzz,319150
2724197,['Indie'],Bryan Audley's Numbers,319180
2724199,"['Action', 'Casual', 'Indie']",Cutthroat - Spooky Skin Pack,319400
2724200,"['Design &amp; Illustration', 'Early Access']",Portrait Wizard,319550
2724207,"['Adventure', 'Casual', 'Simulation', 'Strategy']",Northern Tale 4,319560
2724208,"['Simulation', 'Strategy']",Expansion - Europa Universalis IV: Cradle of Civilization,249190
2724209,"['Casual', 'Indie', 'Simulation']",Cleo's Lost Idols - Hats Pack,319970
2724210,['Sports'],PRO EVOLUTION SOCCER 2018 LITE,286500
2724212,['RPG'],Pillars of Eternity - Deadfire Pack,320970
2724213,"['Action', 'Adventure']",Tom Clancy's Ghost Recon® Wildlands - Ghost War Pass,321030
2724214,"['Adventure', 'RPG', 'Strategy']",Tales from Candlekeep - Artus Cimber's Explorer Pack,321610
2724215,['Action'],Injustice™ 2 - Demons Shader Pack,321840
2724218,"['Adventure', 'RPG', 'Strategy']",Tales from Candlekeep - Dragonbait's Dungeoneer Pack,321860
2724219,['Action'],Injustice™ 2 - Starfire,299660
2724221,"['Action', 'Adventure', 'Indie', 'RPG']",Thy Sword,322900
2724223,"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – The Pretenders Song Pack,205990
2724224,"['Casual', 'Indie']",Far from Noise,246940
2724225,['Strategy'],Star Realms - United: Command,323720
2724226,"['Action', 'Adventure', 'Indie', 'Strategy']",Captain vs Sky Pirates - Forest,297120
2724247,"['Adventure', 'Free to Play', 'Indie', 'RPG', 'Strategy', 'Early Access']",Tactical Monsters Rumble Arena,325090
2724248,"['Casual', 'Indie', 'Simulation']",Pinball,326670
2724249,"['Indie', 'Simulation', 'Strategy']",Solar Collector,326720
2724250,"['Adventure', 'Casual', 'Indie', 'Simulation']",Gaokao.Love.100Days - Official Artworks,326990
2724252,"['Action', 'Adventure', 'Casual', 'Indie']",Achievement Hunter: Kiborg,300820
2724253,['Simulation'],Train Simulator: DB BR 151 Loco Add-On,301760
2724255,"['Simulation', 'Sports']",Football Manager 2018,316260
2724256,"['Simulation', 'Sports']",Football Manager Touch 2018 - Attribute Masking,327740
2724257,"['Simulation', 'Sports']",Football Manager Touch 2018 - Design a Son,327220
2724258,"['Indie', 'Simulation', 'Strategy']",Gladiator School,327640
2724278,"['Action', 'Indie', 'Sports', 'Early Access']",Galactic Orbital Death Sport,327950
2724279,"['Adventure', 'Casual', 'Indie']",Ayo: A Rain Tale,328060
2724281,"['Adventure', 'RPG', 'Strategy']",幽冥路（The Way to Nether）,328500
2724283,"['Action', 'Massively Multiplayer']",Sky Hunter,328670
2724284,"['Casual', 'Strategy']",Defense Clicker - Auto Clicker Pet (Ice Elemental),328940
2724288,['Simulation'],FSX Steam Edition: Cessna® 310R Add-On,329110
2724290,"['Adventure', 'Indie', 'RPG']",Vinewing,329830
2724294,"['Action', 'Indie']",Wizard Hunter 2348,245760
2724296,"['Action', 'Adventure']",Persona 5 Costume DLC,246070
2724306,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",- Occult preRaise -,331200
2724309,"['Casual', 'Indie', 'Simulation']",PeoplePackages,331220
2724310,"['Action', 'Early Access']",Rhythmica,332790
2724311,['RPG'],.hack//G.U. Last Recode,333860
2724312,"['Action', 'Casual', 'Indie']",Bomsy,334930
2724313,"['Casual', 'Indie']",aMAZE Double,335190
2724315,['Sports'],Mini Hockey Champ!,335430
2724318,"['Racing', 'Simulation', 'Sports']",FURIDASHI - PREMIUM CAR: 1999 DRX-7,335840
2724319,"['Racing', 'Simulation', 'Sports']",FURIDASHI - PREMIUM CAR: 1980 V 2105,335890
2724320,"['Action', 'Indie']",Witch Thief,274620
2724322,['Simulation'],OMSI 2 Add-On Metropole Ruhr,336380
2724323,['Adventure'],Occultus - Mediterranean Cabal,336420
2724324,"['Action', 'Casual', 'Indie']",SPLIT BULLET Original Soundtrack,336520
2724328,"['Adventure', 'Indie']",Dark Train: Coupe,317440
2724330,"['Casual', 'Free to Play', 'Indie', 'Simulation']",Conjuntalia - MecaEnglish,311730
2724342,"['Action', 'Adventure', 'Casual', 'Indie']",My Loved Heart,337040
2724343,"['Adventure', 'Indie', 'Racing', 'Strategy', 'Early Access']",Skeleton Sprint,322920
2724375,"['Action', 'Adventure', 'Indie', 'Early Access']",The Lost Gardens,338930
2724376,"['Action', 'Casual', 'Strategy']",Time Killers: CatchOut,339190
2724377,"['Action', 'RPG']",Zwei: The Ilvard Insurrection,339290
2724379,"['Simulation', 'Strategy']",EMERGENCY 20,339400
2724380,"['Indie', 'Simulation']",Ciel Fledge,340050
2724381,"['Action', 'Adventure', 'Indie']",Apocalypse Night,340310
2724383,"['RPG', 'Strategy']",Lost Dimension: Forced Vote Bundle,340540
2724384,"['Action', 'Indie']",Blaster Cop,341310
2724392,"['Action', 'Adventure', 'Casual', 'Indie']",Dima Rescues Ira,341940
2724394,"['Adventure', 'Casual', 'Indie']",Bio Soup,342150
2724396,"['Adventure', 'Indie', 'RPG', 'Strategy']",Dungeon of the Endless™ - Digital Artbook,342230
2724398,"['Action', 'Adventure', 'RPG']",Assassin's Creed® Origins,342300
2724399,['Sports'],RUGBY 18,342580
2724400,"['Indie', 'Simulation', 'Strategy']",Welcome to the Game II,342620
2724401,"['Animation &amp; Modeling', 'Design &amp; Illustration']",Strata Spaces VR – Professional Edition 7-Day Trial,342740
2724402,['Utilities'],Driver Booster 5 Upgrade to Pro (Lifetime),344860
2724406,"['Adventure', 'Indie', 'Simulation']",SIMULACRA,345180
2724408,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Tropicana Campaign Setting (Savage Worlds),345440
2724410,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Mythic Monsters #12: Fairy Tale Creatures (PFRPG),345580
2724412,"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",Halloween Pumpkin Story,346180
2724413,['Indie'],Engare,347630
2724415,"['Casual', 'Indie', 'Simulation']",The Merchant Memoirs,346370
2724416,"['Casual', 'Indie']","Run, my little pixel",348380
2724418,"['Casual', 'Indie', 'Simulation', 'Strategy']",Princess of Tavern Collector's Edition,348620
2724423,"['Adventure', 'Indie']",Artania – Collector's Pack,348670
2724425,"['Adventure', 'Indie', 'RPG']",Undarkened,349100
2724426,"['Casual', 'Indie']",MAZ!,322300
2724427,['Simulation'],Real Farm,287290
2724517,"['Indie', 'Strategy']",Wars Across the World: Kavkaz 1804,351040
2724518,"['Action', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports']",Zaccaria Pinball - Magic Castle 2017 Table,351290
2724544,"['Adventure', 'Indie']",The Inner World - The Last Wind Monk,351730
2724545,"['Action', 'Indie']",Ruby Hunter,351790
2724554,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Deadlands Reloaded: Guess Who's Coming to Donner? (Savage Worlds),352010
2724556,['Strategy'],Civilization VI - Khmer and Indonesia Civilization &amp; Scenario Pack,319140
2724557,"['Action', 'Indie']",JASEM: Just Another Shooter with Electronic Music,352700
2724559,"['Adventure', 'Indie']",The Lost Wizard,352960
2724560,"['Indie', 'RPG', 'Strategy']",Battle Brothers - Lindwurm,310890
2724561,"['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']",Urban Rivals,358250
2724562,"['Casual', 'Indie']",BLOK DROP NEO,358290
2724563,"['Adventure', 'Indie']",Girl Blonde,358340
2724564,['RPG'],Uncharted Waters II / 大航海時代 II,348290
2724565,"['Simulation', 'Sports']",WWE 2K18,350220
2724566,"['Action', 'Free to Play', 'Indie']",Brawlhalla,352400
2724569,"['Action', 'Early Access']",Cobos,354640
2724572,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Investigator Handbook (CoC7E),354650
2724573,['RPG'],"BLUE REFLECTION - Summer Clothes Set C (Lime, Fumio, Chihiro)",350080
2724593,"['Action', 'Adventure', 'Casual', 'Indie', 'Racing']",Trap Labs,356070
2724598,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Utilities', 'Early Access']",Printer Forge 3D,356510
2724600,"['Action', 'Casual', 'Indie']",SKIMMERZ,356520
2724602,"['Action', 'Adventure', 'Indie', 'Strategy']",Grey Zone,356640
2724604,"['Casual', 'Indie']",Daily Run,357070
2724608,"['Indie', 'Simulation']",Gold Rush: The Game - Collector's Edition Upgrade,356380
2724609,"['Adventure', 'Casual']",Twilight Phenomena: Strange Menagerie Collector's Edition,315880
2724615,"['Action', 'Indie']",Save Dash,357480
2724642,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Early Access']",TUNNEL DIVERS,357600
2724645,"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Heist Music Pack,358960
2724647,"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Futuristic School Tiles,359040
2724648,"['Action', 'Indie', 'Racing', 'Sports']",Rocket League® – Fast &amp; Furious™ '70 Dodge® Charger R/T,362280
2724649,['Action'],ELE BLAZE,320590
2724651,"['Adventure', 'Indie']",unWorded,363490
2724653,"['Action', 'Free to Play', 'Indie', 'Racing', 'Simulation', 'Sports', 'Early Access']",Incline,364050
2724657,"['Action', 'Indie']",DungeonGOGO,364450
2724659,"['Racing', 'Simulation', 'Sports']",Automobilista - Brazilian Touring Car Classics,365070
2724660,['Casual'],Legend of Egypt - Pharaohs Garden,365660
2724661,['Casual'],Farkle Friends,274270
2724667,"['Adventure', 'Indie']",Randomizator,367240
2724668,"['Adventure', 'Indie']",Rocks and Rockets,367710
2724669,"['Casual', 'Indie', 'Simulation', 'Early Access']",Carried Away,367780
2724673,"['Action', 'Indie', 'Early Access']",BattleCore Arena,368340
2724674,"['Adventure', 'Casual']",Captain Firebeard and the Bay of Crows,368720
2724676,"['Adventure', 'Indie']",The Fall of Lazarus: Welcome Aboard,369000
2724677,"['Indie', 'RPG']",Mari and the Black Tower,369060
2724678,"['Action', 'Adventure', 'Indie', 'Early Access']",PIXEL ZUMBI,369400
2724682,"['Casual', 'Indie', 'RPG', 'Strategy']",Hero Rush: Mad King,285820
2724683,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",EVE Online: 12 Months Omega Time,370100
2724803,"['Casual', 'Indie']",Crazy Toad,370360
2724804,"['Casual', 'Indie', 'Sports']",Infinite Minigolf - Tortuga,370480
2724805,"['Casual', 'Indie', 'Simulation', 'Strategy']",8bit Invasion,371420
2724807,"['Adventure', 'Casual', 'Indie', 'Strategy']",Jewel of WonderLand,371440
2724808,"['Adventure', 'Casual', 'Indie']",Hoo-Boy,373080
2724809,"['Action', 'Adventure', 'Indie', 'Strategy', 'Early Access']",Bermuda - Lost Survival,374090
2724810,"['Adventure', 'RPG']",Legend of Hand,375220
2724811,"['Casual', 'Indie', 'Simulation']",Twickles,376560
2724812,['Simulation'],Train Simulator: Gatwick Express BR Class 460 'Juniper' EMU Add-On,377680
2724813,"['Action', 'Adventure', 'Indie']",Hob Official Soundtrack (FLAC+MP3),378850
2724815,"['Casual', 'Indie']",Placement,380360
2724818,"['Casual', 'Free to Play', 'Indie', 'Sports']",Multiplayer Mini-Golf Game Source Code (Full Project),380580
2724819,"['Casual', 'Indie']",Snake Treasure Chest,380770
2724823,['Action'],EVE: Valkyrie – Warzone x50 Gold Capsule,381560
2724824,"['Action', 'Free to Play', 'Indie']",MineFight,383750
2724825,"['Indie', 'RPG', 'Simulation', 'Strategy']",Chromasia,384150
2724837,"['Casual', 'Indie']",Real ★1942★,367570
2724840,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Mythic Monsters #10: Sea Monsters (PFRPG),367580
2724845,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Islands of Plunder: Scourge of the Steaming Isle (5E),384980
2724847,"['Action', 'Indie', 'Early Access']",Holdfast: Nations At War,385260
2724848,['Strategy'],Ancient Frontier,385270
2724851,"['Action', 'Indie', 'Simulation']",One Night You're Crazy,385330
2724852,"['Casual', 'Free to Play', 'Simulation', 'Sports']",Zaccaria Pinball - Farfalla 2017 Table,385530
2724853,"['Adventure', 'Indie']",The Search Soundtrack,385630
2724854,['Simulation'],OMSI 2 Add-on K-Bergbahn,385830
2724855,"['Indie', 'Simulation', 'Strategy', 'Early Access']",Nation War:Chronicles,385890
2724856,['Simulation'],TS Marketplace: SECR 60FT Birdcage BR Crimson Add-on,385980
2724857,"['Indie', 'Strategy']",Legion Tale,387240
2724858,"['Adventure', 'Casual', 'Indie', 'Simulation']",Dr. Cares - Pet Rescue 911,387970
2724860,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",Trivia Vault: Mini Mixed Trivia 4,388080
2724864,['Strategy'],Company of Heroes 2 - David Sheldrick Trust Charity Pattern Pack,391260
2724868,"['Indie', 'Simulation']",Silicon Zeroes - Original Soundtrack,392450
